time,lat,lon,alt,heading,speed,mode,armed
1782661053.330272,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661053.583596,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661053.83598,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661054.0890079,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661054.3414118,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661054.5942118,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661054.8472838,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661055.100812,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661055.3549838,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661055.607944,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661055.861956,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661056.114264,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661056.366344,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661056.6197839,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661056.872252,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661057.12638,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661057.3785799,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661057.63336,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661057.8854399,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661058.1373758,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661058.3908598,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661058.6448839,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661058.897516,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661059.150084,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661059.402024,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661059.655896,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661059.909328,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661060.164856,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661060.416728,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661060.669936,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661060.9228199,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661061.1762,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661061.429728,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661061.682844,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661061.9359798,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661062.189404,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661062.4414759,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661062.695416,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661062.947852,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661063.2004158,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661063.453132,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661063.707156,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661063.9603078,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661064.211736,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661064.46464,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661064.7173438,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661064.9709358,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661065.2245638,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661065.4775958,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661065.730372,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661065.9843879,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661066.236636,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661066.4884958,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661066.743312,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661066.9954119,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661067.250468,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661067.503216,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661067.756008,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661068.01018,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661068.262676,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661068.515092,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661068.7691078,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661069.02224,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661069.2755759,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661069.5273478,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661069.780648,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661070.0335839,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661070.2858238,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661070.5382118,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661070.7909038,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661071.0453959,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661071.2984998,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661071.550124,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661071.802796,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661072.0565598,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661072.30926,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661072.56226,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661072.8163679,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661073.0694919,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661073.321652,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661073.574656,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661073.827704,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661074.081092,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661074.3345158,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661074.586252,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661074.84056,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661075.093936,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661075.345636,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661075.59758,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661075.850632,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661076.104732,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661076.356844,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661076.6083999,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661076.862388,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661077.115072,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661077.368728,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661077.620792,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661077.8739479,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661078.1272478,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661078.379952,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661078.631912,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661078.886004,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661079.139632,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661079.391748,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661079.643652,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661079.897008,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661080.15038,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661080.402832,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661080.655228,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661080.909016,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661081.162176,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661081.4151158,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661081.6683118,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661081.9231598,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661082.180728,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661082.437568,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661082.6906998,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661082.945052,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661083.19886,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661083.451928,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661083.704732,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661083.958024,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661084.210628,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661084.4651198,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661084.7163918,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661084.969692,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661085.222836,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661085.4770958,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661085.72922,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661085.9832718,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661086.237308,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661086.4903998,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661086.742452,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661086.99598,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661087.2489438,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661087.501904,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661087.7530558,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661088.007452,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661088.2603679,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661088.5137038,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661088.765756,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661089.01876,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661089.27108,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661089.525112,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661089.777284,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661090.030192,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661090.283308,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661090.53668,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661090.788728,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661091.042208,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661091.295044,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661091.547932,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661091.799288,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661092.053112,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661092.3050878,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661092.5583239,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661092.809468,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661093.063884,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661093.3154,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661093.5684998,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661093.821344,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661094.0751078,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661094.327576,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661094.5795078,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661094.8322558,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661095.0856879,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661095.3402438,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661095.5922558,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661095.8443599,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661096.09834,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661096.352156,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661096.6050558,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661096.857368,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661097.1118,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661097.363648,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661097.616324,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661097.868444,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661098.123112,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661098.375504,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661098.627904,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661098.8801758,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661099.133448,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661099.3864439,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661099.63782,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661099.8918319,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661100.1441,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661100.398628,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661100.651296,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661100.90302,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661101.1578,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661101.4109318,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661101.664424,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661101.9156759,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661102.1689959,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661102.422288,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661102.6755478,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661102.928536,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661103.1819599,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661103.4347558,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661103.68746,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661103.9395518,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661104.1929998,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661104.4470239,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661104.6993198,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661104.9515798,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661105.2050478,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661105.458144,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661105.711704,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661105.963548,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661106.21674,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661106.471848,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661106.7261238,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661106.978344,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661107.233264,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661107.484624,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661107.738196,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661107.9901638,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661108.243268,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661108.4963439,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661108.748968,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661109.000592,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661109.253916,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661109.507848,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661109.760416,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661110.013176,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661110.265856,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661110.51928,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661110.772384,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661111.0244,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661111.277932,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661111.53198,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661111.784936,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661112.0365438,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661112.289336,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661112.541924,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661112.794932,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661113.04768,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661113.302536,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661113.555132,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661113.807052,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661114.0588,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661114.313668,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661114.56618,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661114.820984,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661115.07278,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661115.327332,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661115.58244,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661115.834236,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661116.0863678,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661116.3397598,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661116.5925238,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661116.8441038,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661117.096288,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661117.348944,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661117.6019158,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661117.854164,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661118.106648,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661118.360652,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661118.612952,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661118.86562,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661119.1179318,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661119.371564,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661119.624884,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661119.8782718,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661120.131096,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661120.3855798,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661120.637748,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661120.8908,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661121.143628,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661121.3980439,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661121.650836,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661121.9045599,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661122.1578119,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661122.4121158,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661122.66484,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661122.9183118,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661123.1696758,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661123.423336,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661123.675716,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661123.9292,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661124.180848,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661124.434144,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661124.688856,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661124.942112,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661125.1940598,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661125.44716,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661125.7008119,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661125.954,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661126.2114,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661126.4659438,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661126.7192838,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661126.9725358,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661127.224184,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661127.479852,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661127.73292,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661127.986528,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661128.2380998,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661128.492116,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661128.746124,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661128.9981759,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
1782661129.2510638,53.2194,6.5664998,0.0,89.99,1.774550090205551e-10,Stabilize,False
